sample_dir,subject_name,timestamp,condition,mask_path,spectrum_path
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_11_50_13,P055_Pig014_G004_2020_03_11,2020_03_11_11_50_13,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_11_50_13\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_11_50_13\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_13_05_34,P055_Pig014_G004_2020_03_11,2020_03_11_13_05_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_13_05_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P055_Pig014_G004_2020_03_11\2020_03_11_13_05_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_19_05_57,P057_Pig015_G004_2020_03_13,2020_03_13_19_05_57,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_19_05_57\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_19_05_57\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_20_21_46,P057_Pig015_G004_2020_03_13,2020_03_13_20_21_46,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_20_21_46\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P057_Pig015_G004_2020_03_13\2020_03_13_20_21_46\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_03_10,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_03_10,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_03_10\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_03_10\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_04_00,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_04_00,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_04_00\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_04_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_05_34,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_05_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_05_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_05_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_03,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_06_03,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_03\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_03\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_35,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_06_35,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_35\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_54,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_06_54,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_54\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_06_54\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_27,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_07_27,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_27\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_49,P058_OP034_2020_05_13_Experiment1,2020_05_13_19_07_49,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_49\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_19_07_49\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_02,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_20_02,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_19,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_20_19,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_19\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_19\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_37,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_20_37,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_37\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_20_37\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_01,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_21_01,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_01\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_01\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_30,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_21_30,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_30\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_30\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_55,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_21_55,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_21_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_22_26,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_22_26,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_22_26\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_22_26\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_23_05,P058_OP034_2020_05_13_Experiment1,2020_05_13_21_23_05,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_23_05\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P058_OP034_2020_05_13_Experiment1\2020_05_13_21_23_05\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_43_21,P059_Pig016_G004_2020_05_14,2020_05_14_12_43_21,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_43_21\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_43_21\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_57_41,P059_Pig016_G004_2020_05_14,2020_05_14_12_57_41,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_57_41\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_57_41\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_04,P059_Pig016_G004_2020_05_14,2020_05_14_12_58_04,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_04\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_04\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_31,P059_Pig016_G004_2020_05_14,2020_05_14_12_58_31,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_31\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_12_58_31\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_14_25_28,P059_Pig016_G004_2020_05_14,2020_05_14_14_25_28,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_14_25_28\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P059_Pig016_G004_2020_05_14\2020_05_14_14_25_28\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_01,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_03_01,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_01\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_01\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_20,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_03_20,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_20\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_20\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_56,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_03_56,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_56\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_03_56\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_04_36,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_04_36,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_04_36\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_04_36\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_14,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_05_14,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_14\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_14\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_44,P060_OP035_2020_05_14_Experiment2,2020_05_14_20_05_44,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_44\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P060_OP035_2020_05_14_Experiment2\2020_05_14_20_05_44\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_47_26,P061_Pig017_G004_2020_05_15,2020_05_15_10_47_26,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_47_26\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_47_26\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_09,P061_Pig017_G004_2020_05_15,2020_05_15_10_53_09,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_09\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_09\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_49,P061_Pig017_G004_2020_05_15,2020_05_15_10_53_49,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_49\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_53_49\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_05,P061_Pig017_G004_2020_05_15,2020_05_15_10_54_05,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_05\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_05\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_29,P061_Pig017_G004_2020_05_15,2020_05_15_10_54_29,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_29\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_29\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_48,P061_Pig017_G004_2020_05_15,2020_05_15_10_54_48,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_48\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_54_48\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_55_06,P061_Pig017_G004_2020_05_15,2020_05_15_10_55_06,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_55_06\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_10_55_06\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_12_21_32,P061_Pig017_G004_2020_05_15,2020_05_15_12_21_32,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_12_21_32\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P061_Pig017_G004_2020_05_15\2020_05_15_12_21_32\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_17_42,P062_OP036_2020_05_15_Experiment2,2020_05_15_19_17_42,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_17_42\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_17_42\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_25_32,P062_OP036_2020_05_15_Experiment2,2020_05_15_19_25_32,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_25_32\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_25_32\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_00,P062_OP036_2020_05_15_Experiment2,2020_05_15_19_26_00,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_00\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_17,P062_OP036_2020_05_15_Experiment2,2020_05_15_19_26_17,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P062_OP036_2020_05_15_Experiment2\2020_05_15_19_26_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
